date,sim_cms,obs_cms
2018-08-29,4.2469,10.9000
2018-08-30,28.7748,11.6000
2018-08-31,15.1774,10.9000
2018-09-01,7.3711,10.2000
2018-09-02,7.7141,10.2000
2018-09-03,7.6186,10.7000
2018-09-04,5.2300,10.1000
2018-09-05,2.1015,9.3300
2018-09-06,4.4791,8.7300
2018-09-07,1.8452,8.1700
2018-09-08,0.5923,7.7500
2018-09-09,0.2075,7.3900
2018-09-10,0.0787,7.5300
2018-09-11,10.5299,7.6600
2018-09-12,1.5898,7.4000
2018-09-13,3.7230,7.1300
2018-09-14,25.9847,7.2400
2018-09-15,41.0460,10.5000
2018-09-16,63.6848,11.3000
2018-09-17,34.3962,11.0000
2018-09-18,21.7213,10.5000
2018-09-19,36.0965,12.3000
2018-09-20,42.5842,13.2000
2018-09-21,37.3255,13.8000
2018-09-22,36.6275,15.9000
2018-09-23,55.7672,15.8000
2018-09-24,31.0891,14.9000
2018-09-25,32.5918,14.4000
2018-09-26,48.0293,14.6000
2018-09-27,26.0457,13.6000
2018-09-28,14.9969,12.0000
2018-09-29,2.2128,11.0000
2018-09-30,0.9875,10.2000
2018-10-01,3.8259,9.5400
2018-10-02,4.3444,8.9500
2018-10-03,0.6574,8.3500
2018-10-04,0.0000,7.6800
2018-10-05,0.0003,7.3400
2018-10-06,0.0010,7.1600
2018-10-07,0.0006,6.6100
2018-10-08,0.0010,6.7100
2018-10-09,0.6569,6.7800
2018-10-10,0.2250,6.6900
2018-10-11,0.2026,6.8000
2018-10-12,2.5181,7.0800
2018-10-13,1.9880,8.7900
2018-10-14,15.1494,22.4000
2018-10-15,14.1889,32.9000
2018-10-16,9.1646,25.8000
2018-10-17,7.3895,20.2000
2018-10-18,12.8953,18.2000
2018-10-19,8.9435,18.3000
2018-10-20,38.3537,17.6000
2018-10-21,41.5453,15.9000
2018-10-22,12.6773,13.5000
2018-10-23,0.5741,10.7000
2018-10-24,0.0001,9.4900
2018-10-25,0.0002,8.8700
2018-10-26,0.0005,8.3700
2018-10-27,0.0001,7.5200
2018-10-28,0.0001,7.0400
2018-10-29,0.0001,6.1700
2018-10-30,0.0026,6.4000
2018-10-31,0.0006,6.7000
2018-11-01,1.2809,6.3200
2018-11-02,0.0999,6.3400
2018-11-03,0.0835,6.2700
2018-11-04,1.0257,6.8700
2018-11-05,1.3316,8.1300
2018-11-06,2.5017,9.1400
2018-11-07,6.6060,8.6500
2018-11-08,6.0056,7.5400
2018-11-09,1.7614,7.0200
2018-11-10,0.1673,6.5700
2018-11-11,6.0768,6.2600
2018-11-12,1.6847,6.1300
2018-11-13,0.0004,5.9300
2018-11-14,1.1419,5.7200
2018-11-15,5.4591,5.9100
2018-11-16,35.3646,7.4300
2018-11-17,53.9770,8.4700
2018-11-18,15.6998,7.1800
2018-11-19,3.7851,6.9200
2018-11-20,2.5518,5.3500
2018-11-21,0.0003,5.6400
2018-11-22,0.0007,4.5400
2018-11-23,0.0012,4.4400
2018-11-24,0.0000,4.3600
2018-11-25,0.0000,3.9600
2018-11-26,0.0000,3.8000
2018-11-27,0.0000,3.9100
2018-11-28,0.0000,4.0300
2018-11-29,0.0000,4.1000
2018-11-30,0.0000,4.0600
2018-12-01,0.0006,3.9600
2018-12-02,0.0000,3.8200
2018-12-03,0.0000,3.6300
2018-12-04,0.0000,3.4300
2018-12-05,0.0000,3.2500
2018-12-06,0.0000,3.1300
2018-12-07,0.0000,3.0400
2018-12-08,0.0000,2.9700
2018-12-09,0.0000,2.9000
2018-12-10,0.0000,2.8400
2018-12-11,0.0715,2.7600
2018-12-12,0.0552,2.6900
2018-12-13,0.0822,2.6000
2018-12-14,0.0351,2.5100
2018-12-15,0.2164,2.4200
2018-12-16,0.2703,2.3500
2018-12-17,0.0722,2.3000
2018-12-18,0.1607,2.2500
2018-12-19,0.1988,2.2000
2018-12-20,0.1418,2.1700
2018-12-21,0.0873,2.1400
2018-12-22,0.0966,2.1200
2018-12-23,0.0957,2.1000
2018-12-24,0.0941,2.0800
2018-12-25,0.0817,2.0600
2018-12-26,0.0513,2.0400
2018-12-27,0.0313,2.0200
2018-12-28,0.1077,2.0000
2018-12-29,0.2601,1.9800
2018-12-30,0.3236,1.9600
2018-12-31,0.2682,1.9400
